CN	EN
【增强】造成或承受伤害时获得<HighLight>2%</>攻击加成，最高叠加<HighLight>15</>层。	[Enhanced] Gain <HighLight>2%</> Attack bonus when dealing or taking damage, stacking up to <HighLight>15</> times.
【实证】仪式魔法造成的伤害增加30%。	[Proof] Damage caused by Ritual Magic increased by 30%.
【实证】仪式魔法造成的伤害增加40%。	[Proof] Damage caused by Ritual Magic increased by 40%.
【实证】回复量增加10%，不超过施法者血量上限22%。	[Empirical] Recovery amount increased by 10%, not exceeding 22% of the caster's maximum health.
【实证】引爆暗影能量的伤害提高20%。	[Proof] Damage from detonating shadow energy increased by 20%.
【实证】明灯的护盾量增加10%，爆炸伤害增加30%。	[Proof] Beacon's Shield amount increased by 10%, Explosion damage increased by 30%.
【实证】死亡之握的伤害额外增加30%。	[Proof] Damage of Grasp of Death. increased by an additional 30%.
【实证】每次叠加扭曲效果时会同时造成一次伤害，若目标身上有护盾，则伤害变为1.5倍。	[Proof] Each time a Distortion effect is stacked, it simultaneously deals damage. If the target has a Shield, the damage becomes 1.5 times.
【实证】灰雾加持时间内，释放技能自身体力值额外增加2点。	[Proof] During the gray fog Blessing duration, releasing a skill increases own Health by an additional 2 points.
【实证】电流效果持续时间加1秒，伤害增加5%。	[Proof] Current effect duration increased by 1 second, damage increased by 5%.
【实证】诗意光环持续时间增加1秒。	[Proof] Poetic aura duration increased by 1 second.
【家族副本】【火龙】冲击波预警	[Family Dungeon] [Fire Dragon] Shockwave Warning
【家族副本】【火龙】太阳能量	[Family Dungeon][Fire Dragon] Solar Energy
【家族副本】【火龙】毒爪点名	【Family Dungeon】【Fire Dragon】Poison Claw Target
【常驻触发】报纸	[Permanent Trigger] Newspaper
【常驻触发】采集物	[Permanent Trigger] Collectible
【扮演占卜师】	[Act as Diviner]
【放置】红月塔罗牌	[Place] Red Moon Tarot Card
【文字】生命	[Text] Health
【暂代】有人突然高举双手，有人的躯体僵硬地扭曲，开始攻击周围人。人群发出尖叫，四散开来。	[Placeholder] Someone suddenly raises their hands, while others' bodies twist stiffly and begin to attack those around them. The crowd screams and scatters.
【替代3D检视】法阵的中央空着一块，要把什么摆上去呢？	[Alternative 3D Inspection] The center of the magic circle is empty. What should be placed there?
【最后一页】触发	【Last Page】Trigger
【本相】仪式魔法在第3次伤害时，对于有死亡侵蚀效果的目标伤害额外提升150%，对于无死亡侵蚀的目标有16%概率附加死亡侵蚀效果。	[True Form] On the 3rd hit of Ritual Magic, damage is increased by an additional 150% for targets with the Death Erosion effect, and there is a 16% chance to apply Death Erosion to targets without it.
【本相】友方离开通灵仪式范围后可以额外保留2秒加速效果。敌方离开通灵仪式范围内时减速效果额外保留2秒。	[True Form] Allies can retain the Acceleration effect for an additional 2 seconds after leaving the Spirit Mediumship Ritual range. Enemies retain the Slow effect for an additional 2 seconds after leaving the Spirit Mediumship Ritual range.
【本相】插下旗帜的同时，帝国旗帜对范围内敌方目标造成一定伤害，对范围的其他旗帜或有护盾的目标额外造成50%的伤害。	[True Form] Upon planting the flag, the Imperial Flag deals a certain amount of damage to enemy targets within range, and deals an additional 50% damage to other flags or targets with Shields within range.
【本相】新增二段—合奏诗篇：释放后获得合奏效果：若自身和合奏效果的友方对同一个目标造成伤害，则额外造成目标已损失血量10%的伤害（不超过自身攻击23.7%），同一个目标2秒只能触发1次，持续10秒。	[True Form] Adds a second-stage skill—Ensemble Poem: After release, gain the Ensemble effect: If self and allies with the Ensemble effect deal damage to the same target, deal an additional 10% of the target's lost Health as damage (not exceeding 23.7% of own Attack). The same target can only trigger this once every 2 seconds, lasting 10 seconds.
【本相】电流持续期间目标脚下会生成一个跟随目标的静电立场，对范围内的敌人持续造成伤害，持续5秒。	[True Form] During the Current duration, a static field following the target is generated at the target's feet, continuously dealing damage to enemies within range for 5 seconds.
【本相】释放灰雾加持或者灰雾压制时，使身上具有历史明灯标志的友方额外获得护盾，但是会移除历史明灯标志，该护盾结束时不会对周围目标造成伤害。	[True Form] When releasing gray fog Blessing or gray fog Suppression, allies with the Historical Beacon mark gain an additional Shield, but the Historical Beacon mark is removed. This Shield does not deal damage to surrounding targets when it ends.
【模型】家-仪式蜡烛	[Model] Home - Ritual Candle
【模型】风车-仪式	[Model] Windmill-Ritual
【死亡教派】(3) 全队 +10%攻击力	【Death Sect】(3) Entire team +10% Attack Power
【死神装备】额外提升<HighLight>10%</>攻击。	[Death Equipment] provides an additional <HighLight>10%</> Attack.
【死神镰刀】+10%攻击力	【Death Scythe】+10% Attack Power
【浅见】宁静光环内的友方和自身每次攻击目标可以回复少量生命，1秒最多触发1次，诗意光环半径增加2米。	[Insight] Allies and self within the Tranquility aura can recover a small amount of Health with each attack on a target, triggering at most once per second. The Poetic aura radius is increased by 2 meters.
【浅见】帝国旗帜对范围内的目标每4秒叠加1层扭曲效果（扭曲：降低控制抵抗），最多3层。	[Insight] The Imperial Flag stacks 1 layer of Distortion effect on targets within range every 4 seconds (Distortion: reduces Control resistance), up to 3 layers.
【浅见】明灯的护盾结束时造成一次爆炸，对护盾周围至多2个目标造成伤害。	[Insight] When the Beacon's Shield ends, it causes an Explosion, dealing damage to up to 2 targets around the Shield.
【浅见】暗影能量爆炸命中的玩家目标30%概率附加恐惧，持续时间为1.2秒，恐惧效果实际命中率和时长受眩晕相关属性影响。	[Insight] Player targets hit by the shadow energy explosion have a 30% chance to be inflicted with Horror for 1.2 seconds. The actual hit rate and duration of the Horror effect are affected by Stun-related attributes.
【浅见】死亡之爪生成的仪式魔法会附加5%减速和30%重伤效果，持续4秒。减速效果可以叠加。	[Insight] The Ritual Magic generated by Grasp of Death applies a 5% Slow and 30% Grievous Injury effect for 4 seconds. The Slow effect can stack.
【浅见】死亡侵蚀期间目标获得66%重伤。	[Insight] During Death Erosion, the target gains 66% Grievous Injury.
【浅见】电流期间目标受到的电流伤害有概率产生波动，波动区间为100%-150%。	[Insight] During the Current effect, the Current damage dealt to the target has a chance to fluctuate, with a fluctuation range of 100%-150%.
【浅见】释放二段技能灰雾加持或者灰雾压制后，10秒内提升自身控制抵挡。	[Insight] After releasing the second-stage skill gray fog Blessing or gray fog Suppression, increase own Control resistance for 10 seconds.
【浅见】释放通灵仪式时（仅释放瞬间）驱散范围内友方身上的减速效果。	[Insight] When releasing the Spirit Mediumship Ritual (only at the moment of release), dispel Slow effects on allies within range.
【特效】家-仪式魔法	【Effect】 Home-Ritual Magic
【特效】风车-仪式魔法	[Special Effect] Windmill-Ritual Magic
【秘辛】仪式魔法造成的伤害增加30%。	[Secret] Damage caused by Ritual Magic increased by 30%.
【秘辛】仪式魔法造成的伤害增加40%。	[Secret] Damage caused by Ritual Magic increased by 40%.
【秘辛】回复量增加10%，不超过施法者血量上限24%。	[Secret Lore] Recovery amount increased by 10%, not exceeding 24% of the caster's Max HP.
【秘辛】引爆暗影能量的伤害提高20%。	[Secret] Damage from detonating shadow energy increased by 20%.
【秘辛】明灯的护盾量增加10%，爆炸伤害增加30%。	[Secret] Beacon's Shield amount increased by 10%, Explosion damage increased by 30%.
【秘辛】死亡之握的伤害额外增加30%。	[Secret] Damage of Grasp of Death. increased by an additional 30%.
【秘辛】每次叠加扭曲效果时造成的伤害增加30%。	[Secret] Damage dealt each time a Distortion effect is stacked increased by 30%.
【秘辛】灰雾加持时间内，释放技能自身体力值额外增加2点。	[Secret] During the gray fog Blessing duration, releasing a skill increases own Health by an additional 2 points.
【秘辛】电流的伤害提高10%。	[Secret] Current damage increased by 10%.
【自走棋】-\"审判官\"布莱克-裂地子技能	[Auto Chess] - \"Inquisitor\" Blake - Ground Fracture Sub-skill
【自走棋】-五月庄园侍女-技能1-连续挥砍	[Auto Chess] - May Manor Maid - Skill 1 - Continuous Slash
【自走棋】-奥黛丽-巨龙吐息伤害	[Auto-Chess] - Audrey - Dragon Breath Damage
【自走棋】-子嗣守护-团队护盾	[Auto Chess] - Offspring Protection - Team Shield
【自走棋】-子爵夫人-双段圆斩-AOE1-新技能案例-主技能	[Auto Chess] - Viscountess - Dual Circular Slash - AOE 1 - New Skill Case - Main Skill
【自走棋】-子爵夫人-双段圆斩-AOE2-新技能案例-子技能	[Auto Chess] - Viscountess - Dual Circular Slash - AOE 2 - New Skill Case - Sub Skill
【自走棋】-巨龙传承羁绊-全屏伤害200	[Auto-Chess] - Giant Dragon Inheritance Bond - Full-screen Damage 200
【自走棋】-巨龙传承羁绊-全屏伤害350	[Auto-Chess] - Giant Dragon Inheritance Bond - Full-screen Damage 350
【自走棋】-巨龙传承羁绊-全屏伤害500	[Auto-Chess] - Giant Dragon Inheritance Bond - Full-screen Damage 500
【自走棋】-巨龙传承羁绊-全屏伤害700	[Auto-Chess] - Giant Dragon Inheritance Bond - Full-screen Damage 700
【自走棋】-巨龙传承羁绊-龙息追伤	[Auto-Chess] - Giant Dragon Inheritance Bond - Dragon Breath Bonus Damage
